933E,933,A Preponderant Reunion,3200,134
933D,933,A Creative Cutout,2900,225
933C,933,A Colourful Prospect,2700,487
933B,933,A Determined Cleanup,2000,1802
933A,933,A Twisty Movement,1800,4333
932G,932,Palindrome Partition,2900,565
932F,932,Escape Through Leaf,2700,1752
932E,932,Team Work,2400,2113
932D,932,Tree,2200,1456
932C,932,Permutation Cycle,1600,3753
932B,932,Recursive Queries,1300,7046
932A,932,Palindromic Supersequence,800,9414
931C,931,Laboratory Work,1700,3135
931B,931,World Cup,1200,6469
931A,931,Friends Meeting,800,10585
930E,930,Coins Exhibition,2900,281
930D,930,Game with Tokens,2500,355
930C,930,Teodor is not a liar!,1900,1808
930B,930,Game with String,1600,2386
930A,930,Peculiar apple-tree,1500,5961
929D,929,Пограничные врата,2400,139
929C,929,Красивая команда,1700,1121
929B,929,Места в самолёте,1300,2015
929A,929,Прокат велосипедов,1400,2447
928D,928,Autocompletion,1900,773
928C,928,Dependency management,1900,861
928B,928,Chat,1400,2363
928A,928,Login Verification,1200,3140
927A,927,BuberPool Taxi Optimization,2900,1
926J,926,Segments,2100,283
926I,926,A Vital Problem,1700,602
926H,926,Endless Roses Most Beautiful,2200,182
926G,926,Large Bouquets,1500,1292
926F,926,Mobile Communications,2000,150
926E,926,Merge Equal Elements,1900,819
926D,926,Choose Place,1600,785
926C,926,Is This a Zebra?,1700,1627
926B,926,Add Points,1800,1444
926A,926,2-3-numbers,1300,3159
925F,925,Parametric Circulation,3100,74
925E,925,May Holidays,2900,285
925D,925,Aztec Catacombs,2600,429
925C,925,Big Secret,2200,1142
925B,925,Resource Distribution,1700,2008
925A,925,Stairs and Elevators,1600,3097
924F,924,Minimal Subset Difference,3200,85
924E,924,Wardrobe,2700,457
924D,924,Contact ATC,2500,775
924C,924,Riverside Curio,1700,3480
924B,924,Three-level Laser,1600,4824
924A,924,Mystical Mosaic,1300,4740
923F,923,Public Service,3200,58
923E,923,Perpetual Subtraction,3100,360
923D,923,Picking Strings,2500,1020
923C,923,Perfect Security,1800,3802
923B,923,Producing Snow,1600,6506
923A,923,Primal Sport,1700,4701
922F,922,Divisibility,2400,551
922E,922,Birds,2200,1611
922D,922,Robot Vacuum Cleaner,1800,3792
922C,922,Cave Painting,1600,6341
922B,922,Magic Forest,1300,7671
922A,922,Cloning Toys,1300,9861
92114,921,Labyrinth-14,3200,0
92113,921,Labyrinth-13,3200,0
92112,921,Labyrinth-12,3200,0
92111,921,Labyrinth-11,3200,0
92110,921,Labyrinth-10,3200,0
92109,921,Labyrinth-9,3200,0
92108,921,Labyrinth-8,3200,0
92107,921,Labyrinth-7,3200,0
92106,921,Labyrinth-6,3200,0
92105,921,Labyrinth-5,3200,0
92104,921,Labyrinth-4,3200,0
92103,921,Labyrinth-3,3200,0
92102,921,Labyrinth-2,3200,0
92101,921,Labyrinth-1,3200,0
920G,920,List Of Integers,2200,1436
920F,920,SUM and REPLACE,2000,4677
920E,920,Connected Components?,2100,4215
920D,920,Tanks,2400,593
920C,920,Swap Adjacent Elements,1400,7984
920B,920,Tea Queue,1200,6464
920A,920,Water The Garden,1000,7152
919F,919,A Game With Numbers,2600,270
919E,919,Congruence Equation,2100,1606
919D,919,Substring,1700,7305
919C,919,Seat Arrangements,1300,8152
919B,919,Perfect Number,1100,21773
919A,919,Supermarket,800,14411
918B,918,Radio Station,900,12210
918A,918,Eleven,800,14738
917E,917,Upside Down,3400,81
917D,917,Stranger Trees,2600,755
917C,917,Pollywog,2900,289
917B,917,MADMAX,1700,3166
917A,917,The Monster,1800,3295
916E,916,Jamie and Tree,2400,1050
916D,916,Jamie and To-do List,2200,397
916C,916,Jamie and Interesting Graph,1600,4501
916B,916,Jamie and Binary Sequence (changed after round),2000,1566
916A,916,Jamie and Alarm Snooze,900,7979
915G,915,Coprime Arrays,2300,915
915F,915,Imbalance Value of a Tree,2400,1707
915E,915,Physical Education Lessons,2300,2867
915D,915,Almost Acyclic Graph,2200,2779
915C,915,Permute Digits,1700,6240
915B,915,Browser,1300,7286
915A,915,Garden,900,12734
914H,914,Ember and Storm's Tree Game,3400,129
914G,914,Sum the Fibonacci,2600,720
914F,914,Substrings in a String,3000,915
914E,914,Palindromes in a Tree,2400,1017
914D,914,Bash and a Tough Math Puzzle,1900,4074
914C,914,Travelling Salesman and Special Numbers,1800,3211
914B,914,Conan and Agasa play a Card Game,1200,7872
914A,914,Perfect Squares,900,12094
913H,913,Don't Exceed,3400,108
913G,913,Power Substring,3200,167
913F,913,Strongly Connected Tournament,2800,478
913E,913,Logical Expression,2400,697
913D,913,Too Easy Problems,1800,4128
913C,913,Party Lemonade,1600,7186
913B,913,Christmas Spruce,1200,13163
913A,913,Modular Exponentiation,900,17675
912E,912,Prime Gift,2400,1109
912D,912,Fishes,2100,1700
912C,912,"Perun, Ult!",2500,480
912B,912,New Year's Eve,1300,9445
912A,912,Tricky Alchemy,800,12161
911G,911,Mass Change Queries,2500,1653
911F,911,Tree Destruction,2400,1165
911E,911,Stack Sorting,2000,2204
911D,911,Inversion Counting,1800,3975
911C,911,Three Garlands,1400,6569
911B,911,Two Cakes,1200,9842
911A,911,Nearest Minimums,1100,10359
910C,910,Minimum Sum,1700,1511
910B,910,Door Frames,1600,1491
910A,910,The Way to Home,800,9492
909F,909,AND-permutations,2500,472
909E,909,Coprocessor,1900,1603
909D,909,Colorful Points,2100,1544
909C,909,Python Indentation,1800,4168
909B,909,Segments,1300,5827
909A,909,Generate Login,1000,8385
908H,908,New Year and Boolean Bridges,3100,306
908G,908,New Year and Original Order,2800,966
908F,908,New Year and Rainbow Roads,2400,1182
908E,908,New Year and Entity Enumeration,2500,661
908D,908,New Year and Arbitrary Arrangement,2200,1962
908C,908,New Year and Curling,1500,6239
908B,908,New Year and Buggy Bot,1200,7266
908A,908,New Year and Counting Cards,800,13642
907B,907,Tic-Tac-Toe,1400,3841
907A,907,Masha and Bears,1300,5285
906E,906,Reverses,3300,275
906D,906,Power Tower,2700,1378
906C,906,Party,2400,1041
906B,906,Seating of Students,2200,1054
906A,906,Shockers,1600,3916
903G,903,Yet Another Maxflow Problem,2700,395
903F,903,Clear The Matrix,2200,539
903E,903,Swapping Characters,2200,1117
903D,903,Almost Difference,2200,3267
903C,903,Boxes Packing,1200,12366
903B,903,The Modcrab,1200,7049
903A,903,Hungry Student Problem,900,12874
902B,902,Coloring a Tree,1200,9054
902A,902,Visiting a Friend,1100,9107
901E,901,Cyclic Cipher,3300,66
901D,901,Weighting a Tree,2700,368
901C,901,Bipartite Segments,2300,1040
901B,901,GCD of Polynomials,2200,1326
901A,901,Hashing Trees,1500,4807
900E,900,Maximum Questions,2100,926
900D,900,Unusual Sequences,2000,2476
900C,900,Remove Extra One,1700,4002
900B,900,Position in Fraction,1300,7115
900A,900,Find Extra One,800,12094
899F,899,Letters Removing,2100,1374
899E,899,Segments Removal,2000,2316
899D,899,Shovel Sale,1800,2257
899C,899,Dividing the numbers,1300,7439
899B,899,Months and Years,1200,5406
899A,899,Splitting in Teams,800,9164
898F,898,Restoring the Expression,2300,957
898E,898,Squares and not squares,1600,4088
898D,898,Alarm Clock,1600,3209
898C,898,Phone Numbers,1400,4688
898B,898,Proper Nutrition,1100,8416
898A,898,Rounding,800,13687
897B,897,Chtholly's request,1300,6570
897A,897,Scarborough Fair,800,12272
896E,896,"Welcome home, Chtholly",3100,1212
896D,896,Nephren Runs a Cinema,2900,369
896C,896,"Willem, Chtholly and Seniorious",2600,2109
896B,896,Ithea Plays With Chtholly,2000,1839
896A,896,Nephren gives a riddle,1700,3182
895E,895,Eyes Closed,2300,719
895D,895,String Mark,2100,960
895C,895,Square Subsets,2000,3614
895B,895,XK Segments,1700,3191
895A,895,Pizza Separation,1200,5796
894E,894,Ralph and Mushrooms,2100,1556
894D,894,Ralph And His Tour in Binary Country,2200,1007
894C,894,Marco and GCD Sequence,1900,3948
894B,894,Ralph And His Magic Field,1800,4066
894A,894,QAQ,800,26545
893F,893,Subtree Minimum Query,2300,1247
893E,893,Counting Arrays,2000,2648
893D,893,Credit Card,1900,2618
893C,893,Rumor,1300,16537
893B,893,Beautiful Divisors,1000,9489
893A,893,Chess For Three,900,9246
892B,892,Wrath,1200,7732
892A,892,Greed,900,11483
891E,891,Lust,3000,662
891D,891,Sloth,3100,138
891C,891,Envy,2300,1603
891B,891,Gluttony,2000,2650
891A,891,Pride,1500,8414
889E,889,Mod Mod Mod,3000,336
888G,888,Xor-MST,2300,2597
888F,888,Connecting Vertices,2500,568
888E,888,Maximum Subsequence,1800,4760
888D,888,Almost Identity Permutations,1600,5650
888C,888,K-Dominant Character,1400,6934
888B,888,Buggy Robot,1000,8683
888A,888,Local Extrema,800,9628
887F,887,Row of Models,2500,126
887E,887,Little Brother,2800,109
887D,887,Ratings and Reality Shows,2400,440
887C,887,Solution for Cube,1500,2662
887B,887,Cubes for Masha,1300,4772
887A,887,Div. 64,1000,9900
886F,886,Symmetric Projections,2900,235
886E,886,Maximum Element,2400,825
886D,886,Restoration of string,2000,1633
886C,886,Petya and Catacombs,1300,5193
886B,886,Vlad and Cafes,1000,6901
886A,886,ACM ICPC,1000,9252
884F,884,Anti-Palindromize,2500,703
884E,884,Binary Matrix,2500,557
884D,884,Boxes And Balls,2300,1676
884C,884,Bertown Subway,1500,4187
884B,884,Japanese Crosswords Strike Back,1100,6403
884A,884,Book Reading,800,9325
883M,883,Quadcopter Competition,1100,3145
883L,883,Berland.Taxi,2500,205
883K,883,Road Widening,1800,958
883J,883,Renovation,2400,505
883I,883,Photo Processing,1900,1455
883H,883,Palindromic Cut,1800,1407
883G,883,Orientation of Edges,1900,1215
883F,883,Lost in Transliteration,1300,2048
883E,883,Field of Wonders,1500,1713
883D,883,Packmen Strike Back,2500,288
883C,883,Downloading B++,2300,565
883B,883,Berland Army,2600,292
883A,883,Automatic Door,2200,516
879B,879,Table Tennis,1200,10224
879A,879,Borya's Diagnosis,900,8523
878E,878,Numbers on the blackboard,3300,355
878D,878,Magic Breeding,2900,478
878C,878,Tournament,2700,754
878B,878,Teams Formation,2300,960
878A,878,Short Program,1600,4892
877F,877,Ann and Books,2300,1112
877E,877,Danil and a Part-time Job,2000,3460
877D,877,Olya and Energy Drinks,2100,3159
877C,877,Slava and tanks,1600,5222
877B,877,Nikita and string,1500,8580
877A,877,Alex and broken contest,1100,9952
876B,876,Divisiblity of Differences,1300,7815
876A,876,Trip For Meal,900,8684
875F,875,Royal Questions,2500,1057
875E,875,Delivery Club,2600,712
875D,875,High Cry,2200,1699
875C,875,National Property,2100,1732
875B,875,Sorting the Coins,1500,4803
875A,875,Classroom Watch,1200,8931
873F,873,Forbidden Indices,2400,996
873E,873,Awards For Contestants,2300,409
873D,873,Merge Sort,1800,2543
873C,873,Strange Game On Matrix,1600,2930
873B,873,Balanced Substring,1500,6432
873A,873,Chores,800,6987
871E,871,Restore the Tree,2900,105
870F,870,Paths,2700,443
870E,870,"Points, Lines and Ready-made Titles",2300,889
870D,870,Something with XOR Queries,2000,1110
870C,870,Maximum splitting,1300,8290
870B,870,Maximum of Maximums of Minimums,1200,8072
870A,870,Search for Pretty Integers,900,9239
869E,869,The Untended Antiquity,2400,1186
869D,869,The Overdosing Ubiquity,2800,186
869C,869,The Intriguing Obsession,1800,3885
869B,869,The Eternal Immortality,1100,11027
869A,869,The Artful Expedient,1100,8932
868G,868,El Toll Caves,3300,74
868F,868,Yet Another Minimization Problem,2500,2111
868E,868,Policeman and a Tree,2700,366
868D,868,Huge Strings,2200,813
868C,868,Qualification Rounds,1500,4153
868B,868,Race Against Time,1400,3472
868A,868,Bark to Unlock,900,7804
867A,867,Between the Offices,800,16767
865G,865,Flowers and Chocolate,3300,110
865F,865,Egg Roulette,3300,45
865E,865,Hex Dyslexia,3300,100
865D,865,Buy Low Sell High,2400,3082
865C,865,Gotta Go Fast,2400,682
865B,865,Ordering Pizza,1900,1599
865A,865,Save the problem!,1400,3987
864F,864,Cities Excursions,2700,529
864E,864,Fire,2000,3562
864D,864,Make a Permutation!,1500,5507
864C,864,Bus,1500,5614
864B,864,Polycarp and Letters,1000,8246
864A,864,Fair Game,1000,10443
863G,863,Graphic Settings,3200,43
863F,863,Almost Permutation,2200,962
863E,863,Turn Off The TV,2000,2309
863D,863,Yet Another Array Queries Problem,1800,2765
863C,863,1-2-3,1800,2201
863B,863,Kayaking,1500,5572
863A,863,Quasi-palindrome,900,8826
862F,862,Mahmoud and Ehab and the final stage,2900,158
862E,862,Mahmoud and Ehab and the function,2100,1187
862D,862,Mahmoud and Ehab and the binary string,2000,1547
862C,862,Mahmoud and Ehab and the xor,1900,3534
862B,862,Mahmoud and Ehab and the bipartiteness,1300,12387
862A,862,Mahmoud and Ehab and the MEX,1000,8755
860E,860,Arkady and a Nobody-men,2700,353
859G,859,Circle of Numbers,3000,120
859F,859,Ordering T-Shirts,2800,125
859E,859,Desk Disorder,2100,1467
859D,859,Third Month Insanity,2100,773
859C,859,Pie Rules,1500,4619
859B,859,Lazy Security Guard,1000,6121
859A,859,Declined Finalists,800,6871
858F,858,Wizard's Tour,2300,1155
858E,858,Tests Renumeration,2200,466
858D,858,Polycarp's phone book,1600,3386
858C,858,Did you mean...,1500,5147
858B,858,Which floor?,1500,3426
858A,858,k-rounding,1100,7165
856F,856,To Play or not to Play,3000,50
856E,856,Satellites,3100,52
856D,856,Masha and Cactus,2400,303
856C,856,Eleventh Birthday,2400,421
856B,856,Similar Words,2300,422
856A,856,Set Theory,1600,1233
855G,855,Harry Vs Voldemort,3300,157
855F,855,Nagini,3100,269
855E,855,Salazar Slytherin's Locket,2200,1175
855D,855,Rowena Ravenclaw's Diadem,2500,436
855C,855,Helga Hufflepuff's Cup,2000,1665
855B,855,Marvolo Gaunt's Ring,1500,7306
855A,855,Tom Riddle's Diary,800,15406
854B,854,Maxim Buys an Apartment,1200,7786
854A,854,Fraction,800,11952
853E,853,Lada Malina,3400,53
853D,853,Michael and Charging Stations,2400,594
853C,853,Boredom,2100,1316
853B,853,Jury Meeting,1800,2394
853A,853,Planning,1500,5513
852I,852,Dating,2300,478
852H,852,Bob and stages,3000,101
852G,852,Bathroom terminal,1700,1152
852F,852,Product transformation,2200,494
852E,852,Casinos and travel,2100,730
852D,852,Exploration plan,2100,749
852C,852,Property,2100,286
852B,852,Neural Network country,2000,1109
852A,852,Digits,2500,308
851B,851,Arpa and an exam about geometry,1400,5039
851A,851,Arpa and a research in Mexican wave,800,8784
850F,850,Rainbow Balls,2800,363
850E,850,Random Elections,2800,320
850D,850,Tournament Construction,2800,309
850C,850,Arpa and a game with Mojtaba,2200,1120
850B,850,Arpa and a list of numbers,2100,1816
850A,850,Five Dimensional Points,1700,2856
849B,849,Tell Your World,1600,3297
849A,849,Odds and Ends,1000,8366
848E,848,Days of Floral Colours,3400,173
848D,848,Shake It!,2900,273
848C,848,Goodbye Souvenir,2600,962
848B,848,Rooter's Song,1900,1660
848A,848,From Y to Y,1600,4764
847M,847,Weather Tomorrow,1000,5600
847L,847,Berland SU Computer Network,2400,286
847K,847,Travel Cards,1800,1329
847J,847,Students Initiation,2400,533
847I,847,Noise Level,1900,1430
847H,847,Load Testing,1600,2248
847G,847,University Classes,900,5787
847F,847,Berland Elections,2100,787
847E,847,Packmen,1800,2115
847D,847,Dog Show,2200,882
847C,847,Sum of Nestings,1800,2182
847B,847,Preparing for Merge Sort,1600,3626
847A,847,Union of Doubly Linked Lists,1500,3096
846F,846,Random Query,1800,1842
846E,846,Chemistry in Berland,2300,701
846D,846,Monitor,1900,1993
846C,846,Four Segments,1800,2159
846B,846,Math Show,1800,2232
846A,846,Curriculum Vitae,1500,3747
845G,845,Shortest Path Problem?,2300,1058
845F,845,Guards In The Storehouse,2500,317
845E,845,Fire in the City,2400,479
845D,845,Driving Test,1800,2121
845C,845,Two TVs,1500,6325
845B,845,Luba And The Ticket,1600,4556
845A,845,Chess Tourney,1100,7049
844B,844,Rectangles,1300,5944
844A,844,Diversity,1000,8832
843E,843,Maximum Flow,3000,130
843D,843,Dynamic Shortest Path,3400,527
843C,843,Upgrading Tree,2600,309
843B,843,Interactive LowerBound,2000,1879
843A,843,Sorting by Subsequences,1400,5140
842E,842,Nikita and game,2800,258
842D,842,Vitya and Strange Lesson,2000,2642
842C,842,Ilya And The Tree,2000,3135
842B,842,Gleb And Pizza,1100,8993
842A,842,Kirill And The Game,1200,8906
841B,841,Godsend,1100,10982
841A,841,Generous Kefa,900,11682
840E,840,In a Trap,3200,305
840D,840,Destiny,2500,1835
840C,840,On the Bench,2500,1252
840B,840,Leha and another game about graph,2100,1987
840A,840,Leha and Function,1300,6735
839E,839,Mother of Dragons,2700,668
839D,839,Winter is here,2200,2431
839C,839,Journey,1500,12970
839B,839,Game of the Rows,1900,3150
839A,839,Arya and Bran,900,12624
838F,838,Expected Earnings,2800,51
838E,838,Convex Countour,2300,287
838D,838,Airplane Arrangements,2700,460
838C,838,Future Failure,2800,152
838B,838,Diverging Directions,2100,467
838A,838,Binary Blocks,1400,743
837G,837,Functions On The Segments,2500,490
837F,837,Prefix Sums,2400,592
837E,837,Vasya's Function,2100,1311
837D,837,Round Subset,2100,3541
837C,837,Two Seals,1500,3636
837B,837,Flag of Berland,1600,3622
837A,837,Text Volume,800,8455
835F,835,Roads in the Kingdom,2500,711
835E,835,The penguin's game,2400,859
835D,835,Palindromic characteristics,1900,3175
835C,835,Star sky,1600,6866
835B,835,The number on the board,1100,10049
835A,835,Key races,800,18295
834B,834,The Festive Evening,1100,7769
834A,834,The Useless Toy,900,8011
833E,833,Caramel Clouds,3400,119
833D,833,Red-Black Cobweb,2800,291
833C,833,Ever-Hungry Krakozyabra,2700,362
833B,833,The Bakery,2200,3123
833A,833,The Meaningless Game,1700,5627
832E,832,Vasya and Shifts,2600,236
832D,832,"Misha, Grisha and Underground",1900,3034
832C,832,Strange Radiation,2500,406
832B,832,Petya and Exam,1600,4171
832A,832,Sasha and Sticks,800,18020
831C,831,Jury Marks,1700,3753
831B,831,Keyboard Layouts,800,12380
831A,831,Unimodal Array,1000,9247
830E,830,Perpetual Motion Machine,3100,163
830D,830,Singer House,2800,628
830C,830,Bamboo Partition,2300,1089
830B,830,Cards Sorting,1600,2558
830A,830,Office Keys,1800,5388
828B,828,Black Square,1300,5450
828A,828,Restaurant Tables,1200,7345
827F,827,Dirty Arkady's Kitchen,3200,255
827E,827,Rusty String,2700,679
827D,827,Best Edge Weight,2700,842
827C,827,DNA Evolution,2100,1479
827B,827,High Load,1800,3266
827A,827,String Reconstruction,1700,3658
825G,825,Tree Queries,2500,745
825F,825,String Compression,2400,995
825E,825,Minimal Labels,2300,2339
825D,825,Suitable Replacement,1500,2864
825C,825,Multi-judge Solving,1600,4054
825B,825,Five-In-a-Row,1600,3744
825A,825,Binary Protocol,1100,6848
822F,822,Madness,2500,239
822E,822,Liar,2400,584
822D,822,My pretty girl Noora,1800,2803
